,行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,客户名称,细分,城市,省/自治区,国家,地区,产品 ID,类别,子类别,产品名称,销售额,数量,折扣,利润,退回,地区经理
117,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
118,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
119,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
120,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
121,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
122,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
123,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
124,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
125,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
126,22,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-电话-10002777,技术,电话,"三星 办公室电话机, 整包",2133.46,7,0.0,959.4200000000001,是,洪光
127,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
128,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
129,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
130,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
131,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
132,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
133,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
134,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
135,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
136,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
137,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
138,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
139,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
140,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
141,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
142,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
143,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
144,23,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,技术-复印-10002045,技术,复印机,"Hewlett 传真机, 数字化",4473.84,3,0.0,1162.98,是,洪光
145,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
146,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
147,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
148,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
149,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
150,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
151,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
152,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
153,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
154,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
155,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
156,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
157,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
158,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
159,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
160,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
161,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
162,24,CN-2018-5631342,2018-10-02,2018-10-04,二级,白鹄-14050,白鹄,消费者,上海,上海,中国,华东,办公用-用品-10004353,办公用品,用品,"Elite 开信刀, 工业",269.91999999999996,2,0.0,118.72,是,洪光
163,25,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,家具-书架-10004730,家具,书架,"Sauder 书架, 金属",1638.336,4,0.4,-464.46399999999994,,洪光
164,26,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,家具-椅子-10002386,家具,椅子,"Office Star 摇椅, 可调",1204.5600000000002,3,0.4,60.059999999999945,,洪光
165,27,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,办公用-系固-10003889,办公用品,系固件,"OIC 图钉, 金属",198.66,5,0.4,-16.940000000000012,,洪光
166,28,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,办公用-系固-10003118,办公用品,系固件,"Accos 图钉, 混合尺寸",249.31199999999998,8,0.4,-58.688,,洪光
167,29,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,办公用-用品-10002717,办公用品,用品,"Fiskars 剪刀, 蓝色",389.08799999999997,6,0.4,-182.11200000000005,,洪光
168,30,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,技术-配件-10003585,技术,配件,"罗技 路由器, 实惠",692.4959999999999,1,0.4,-34.66399999999999,,洪光
169,31,US-2017-4150614,2017-06-07,2017-06-14,标准级,贾彩-10600,贾彩,公司,温岭,浙江,中国,华东,家具-用具-10001174,家具,用具,"Tenex 灯泡, 黑色",106.00799999999998,2,0.4,-9.071999999999989,,洪光
170,32,CN-2018-4364300,2018-12-12,2018-12-15,二级,马丽-15910,马丽,消费者,上海,上海,中国,华东,办公用-装订-10004816,办公用品,装订机,"Wilson Jones 标签, 回收",158.9,5,0.0,72.8,,洪光
171,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
172,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
173,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
174,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
175,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
176,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
177,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
178,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
179,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
180,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
181,33,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,办公用-收纳-10001942,办公用品,收纳具,"Fellowes 文件车, 金属",1272.88,2,0.0,585.48,是,殷莲
182,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
183,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
184,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
185,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
186,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
187,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
188,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
189,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
190,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
191,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
192,34,CN-2018-3230180,2018-09-28,2018-10-02,二级,宋栋-12310,宋栋,公司,唐山,河北,中国,华北,家具-椅子-10000374,家具,椅子,"Harbour Creations 椅垫, 可调",1738.1,5,0.0,799.4,是,殷莲
193,35,US-2017-1966627,2017-11-19,2017-11-23,标准级,巩虢-13495,巩虢,公司,宁波,浙江,中国,华东,家具-书架-10002226,家具,书架,"Dania 书架, 白色",1390.032,4,0.4,-486.52799999999996,,洪光
194,36,CN-2017-1190387,2017-02-28,2017-03-01,一级,常松-20575,常松,消费者,上海,上海,中国,华东,家具-用具-10002645,家具,用具,"Advantus 灯泡, 耐用",398.9999999999999,5,0.0,0.0,,洪光
195,37,CN-2017-3216455,2017-09-03,2017-09-06,二级,田黎-16450,田黎明,公司,厦门,福建,中国,华东,办公用-美术-10001683,办公用品,美术,"Boston 画布, 蓝色",250.32,1,0.0,32.48,,洪光
196,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
197,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
198,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
199,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
200,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
201,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
202,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
203,38,CN-2017-4690757,2017-09-17,2017-09-21,标准级,谭乐-17815,谭乐,消费者,宿州,安徽,中国,华东,办公用-纸张-10003357,办公用品,纸张,"Green Bar 笔记本, 优质",834.1199999999999,6,0.0,399.84000000000003,是,洪光
